,neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,brain_region,cell_type,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,upload_date,deposition_date,shrinkage_reported,shrinkage_corrected,reported_value,reported_xy,reported_z,corrected_value,corrected_xy,corrected_z,soma_surface,surface,volume,slicing_thickness,min_age,max_age,min_weight,max_weight,png_url,reference_pmid,reference_doi,physical_Integrity,_links.self.href,_links.measurements.href,_links.persistence_vector.href
1059,85038,AA0163,MouseLight,"imaged at ~0.3 x 0.3 x 1 micron resolution with physical overlap in x, y, and z between imaged volumes",Month,Female,adult,"['hypothalamus', 'Dorsomedial nucleus of the hypothalamus']","['principal cell', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","Diameter, 3D, Angles",40,2018-04-16,2017-11-03,Not Reported,,,,,,,,0.494923,148642.0,70020.9,25,6.0,6.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0163.png,['27862192'],['10.1002/jnr.23978'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/85038,http://neuromorpho.org/api/morphometry/id/85038,http://neuromorpho.org/api/pvec/id/85038
1060,121516,AA0403,MouseLight,,Month,Female,adult,"['neocortex', 'prefrontal', 'prelimbic', 'layer 6a']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.29,113652.0,7103.23,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0403.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121516,http://neuromorpho.org/api/morphometry/id/121516,http://neuromorpho.org/api/pvec/id/121516
1061,121984,AA0468,MouseLight,,Month,Female,adult,"['neocortex', 'presubiculum']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.3923,4907.8,306.737,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0468.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121984,http://neuromorpho.org/api/morphometry/id/121984,http://neuromorpho.org/api/pvec/id/121984
1062,85174,AA0222,MouseLight,"imaged at ~0.3 x 0.3 x 1 micron resolution with physical overlap in x, y, and z between imaged volumes",Month,Female,adult,"['hypothalamus', 'Posterior hypothalamic nucleus']","['principal cell', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2018-04-16,2017-11-03,Not Reported,,,,,,,,12.3107,384877.0,192438.0,25,6.0,6.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0222.png,['27862192'],['10.1002/jnr.23978'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/85174,http://neuromorpho.org/api/morphometry/id/85174,http://neuromorpho.org/api/pvec/id/85174
1063,122044,AA0939,MouseLight,,Month,Female,adult,"['hypothalamus', 'Posterior hypothalamic nucleus', 'mammilary body', 'medial mammillary nucleus']","['principal cell', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.4198,16927.4,1057.96,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0939.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/122044,http://neuromorpho.org/api/morphometry/id/122044,http://neuromorpho.org/api/pvec/id/122044
1064,121754,AA0362,MouseLight,,Month,Female,adult,"['hippocampus', 'dentate gyrus', 'molecular layer']","['principal cell', 'granule', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.3259,4554.15,284.635,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0362.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121754,http://neuromorpho.org/api/morphometry/id/121754,http://neuromorpho.org/api/pvec/id/121754
1065,84995,AA0068,MouseLight,"imaged at ~0.3 x 0.3 x 1 micron resolution with physical overlap in x, y, and z between imaged volumes",Month,Female,adult,"['thalamus', 'Anteromedial nucleus']","['principal cell', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","Diameter, 3D, Angles",40,2018-04-16,2017-11-03,Not Reported,,,,,,,,12.2463,265312.0,77222.0,25,6.0,6.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0068.png,['27862192'],['10.1002/jnr.23978'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/84995,http://neuromorpho.org/api/morphometry/id/84995,http://neuromorpho.org/api/pvec/id/84995
1066,121712,AA0781,MouseLight,,Month,Female,adult,"['neocortex', 'frontal', 'secondary motor']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.333,41939.4,2621.21,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0781.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121712,http://neuromorpho.org/api/morphometry/id/121712,http://neuromorpho.org/api/pvec/id/121712
1067,84993,AA0093,MouseLight,"imaged at ~0.3 x 0.3 x 1 micron resolution with physical overlap in x, y, and z between imaged volumes",Month,Female,adult,"['hypothalamus', 'Anterior hypothalamic nucleus']","['principal cell', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","Diameter, 3D, Angles",40,2018-04-16,2017-11-03,Not Reported,,,,,,,,12.0853,102304.0,26261.6,25,6.0,6.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0093.png,['27862192'],['10.1002/jnr.23978'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/84993,http://neuromorpho.org/api/morphometry/id/84993,http://neuromorpho.org/api/pvec/id/84993
1068,260077,AA1080,MouseLight,,Month,Female,adult,"['medulla', 'medial lemniscus']","['principal cell', 'projection']",mouse,C56BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2023-05-04,2020-04-20,Not reported,,,,,,,,12.4983,228343.0,114172.0,25,2.0,2.0,25.0,25.0,,['30859571'],['10.1101/537233'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/260077,http://neuromorpho.org/api/morphometry/id/260077,http://neuromorpho.org/api/pvec/id/260077
1069,121951,AA0818,MouseLight,,Month,Female,adult,"['hippocampus', 'CA1']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.3675,27559.0,1722.44,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0818.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121951,http://neuromorpho.org/api/morphometry/id/121951,http://neuromorpho.org/api/pvec/id/121951
1070,121620,AA0397,MouseLight,,Month,Female,adult,"['neocortex', 'frontal', 'secondary motor', 'layer 5']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.4115,314546.0,19659.1,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0397.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121620,http://neuromorpho.org/api/morphometry/id/121620,http://neuromorpho.org/api/pvec/id/121620
1071,121575,AA0925,MouseLight,,Month,Female,adult,"['thalamus', 'Ventral anterior-lateral complex of the thalamus']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.461,88355.1,5522.19,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0925.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121575,http://neuromorpho.org/api/morphometry/id/121575,http://neuromorpho.org/api/pvec/id/121575
1072,122013,AA0538,MouseLight,,Month,Female,adult,"['neocortex', 'presubiculum']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.3869,35402.2,2212.63,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0538.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/122013,http://neuromorpho.org/api/morphometry/id/122013,http://neuromorpho.org/api/pvec/id/122013
1073,85191,AA0244,MouseLight,"imaged at ~0.3 x 0.3 x 1 micron resolution with physical overlap in x, y, and z between imaged volumes",Month,Female,adult,"['neocortex', 'presubiculum']","['principal cell', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","Diameter, 3D, Angles",40,2018-04-16,2017-11-03,Not Reported,,,,,,,,12.2797,341198.0,325482.0,25,6.0,6.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0244.png,['27862192'],['10.1002/jnr.23978'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/85191,http://neuromorpho.org/api/morphometry/id/85191,http://neuromorpho.org/api/pvec/id/85191
1074,121863,AA0375,MouseLight,,Month,Female,adult,['subiculum'],"['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.3598,54852.5,3428.28,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0375.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121863,http://neuromorpho.org/api/morphometry/id/121863,http://neuromorpho.org/api/pvec/id/121863
1075,85283,AA0177,MouseLight,"imaged at ~0.3 x 0.3 x 1 micron resolution with physical overlap in x, y, and z between imaged volumes",Month,Female,adult,"['thalamus', 'zona incerta']","['principal cell', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","Diameter, 3D, Angles",40,2018-04-16,2017-11-03,Not Reported,,,,,,,,12.2739,190200.0,47781.5,25,6.0,6.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0177.png,['27862192'],['10.1002/jnr.23978'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/85283,http://neuromorpho.org/api/morphometry/id/85283,http://neuromorpho.org/api/pvec/id/85283
1076,85064,AA0055,MouseLight,"imaged at ~0.3 x 0.3 x 1 micron resolution with physical overlap in x, y, and z between imaged volumes",Month,Female,adult,"['thalamus', 'mediodorsal thalamic nucleus', 'lateral']","['principal cell', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","Diameter, 3D, Angles",40,2018-04-16,2017-11-03,Not Reported,,,,,,,,12.1745,333912.0,87291.6,25,6.0,6.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0055.png,['27862192'],['10.1002/jnr.23978'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/85064,http://neuromorpho.org/api/morphometry/id/85064,http://neuromorpho.org/api/pvec/id/85064
1077,122094,AA0634,MouseLight,,Month,Female,adult,"['neocortex', 'frontal', 'primary motor', 'layer 6a']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.3771,41641.5,2602.6,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0634.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/122094,http://neuromorpho.org/api/morphometry/id/122094,http://neuromorpho.org/api/pvec/id/122094
1078,121757,AA0572,MouseLight,,Month,Female,adult,"['hippocampus', 'dentate gyrus', 'molecular layer']","['principal cell', 'granule', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.383,4166.62,260.414,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0572.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121757,http://neuromorpho.org/api/morphometry/id/121757,http://neuromorpho.org/api/pvec/id/121757
1079,121626,AA0734,MouseLight,,Month,Female,adult,"['neocortex', 'frontal', 'secondary motor', 'layer 5']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.4275,108325.0,6770.3,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0734.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121626,http://neuromorpho.org/api/morphometry/id/121626,http://neuromorpho.org/api/pvec/id/121626
1080,121692,AA0420,MouseLight,,Month,Female,adult,"['hippocampus', 'CA3']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.5312,219422.0,13713.9,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0420.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121692,http://neuromorpho.org/api/morphometry/id/121692,http://neuromorpho.org/api/pvec/id/121692
1081,121634,AA0602,MouseLight,,Month,Female,adult,"['neocortex', 'frontal', 'secondary motor', 'layer 5']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.3458,64336.8,4021.05,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0602.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121634,http://neuromorpho.org/api/morphometry/id/121634,http://neuromorpho.org/api/pvec/id/121634
1082,85070,AA0102,MouseLight,"imaged at ~0.3 x 0.3 x 1 micron resolution with physical overlap in x, y, and z between imaged volumes",Month,Female,adult,"['neocortex', 'frontal', 'primary motor', 'layer 5']","['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","Diameter, 3D, Angles",40,2018-04-16,2017-11-03,Not Reported,,,,,,,,12.181,916840.0,458130.0,25,6.0,6.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0102.png,['27862192'],['10.1002/jnr.23978'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/85070,http://neuromorpho.org/api/morphometry/id/85070,http://neuromorpho.org/api/pvec/id/85070
1083,121834,AA0562,MouseLight,,Month,Female,adult,['subiculum'],"['principal cell', 'pyramidal', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.3278,25242.9,1577.68,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0562.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121834,http://neuromorpho.org/api/morphometry/id/121834,http://neuromorpho.org/api/pvec/id/121834
1084,121736,AA0635,MouseLight,,Month,Female,adult,"['neocortex', 'frontal', 'primary motor', 'layer 6a']","['principal cell', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.4572,46467.4,2904.21,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0635.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/121736,http://neuromorpho.org/api/morphometry/id/121736,http://neuromorpho.org/api/pvec/id/121736
1085,122149,AA0983,MouseLight,,Month,Female,adult,"['cerebellum', 'vermis', 'central lobule']","['principal cell', 'Purkinje', 'projection']",mouse,C57BL/6,,enhanced green fluorescent protein,['Control'],in vivo,coronal,Janelia Workstation-Large Volume Viewer,oil,Janelia Workstation-Large Volume Viewer.swc,"Dendrites, Soma, Axon","No Diameter, 3D, Angles",40,2019-12-13,2019-10-02,,,,,,,,,12.3669,7915.39,494.712,25,2.0,2.0,25.0,25.0,http://neuromorpho.org/images/imageFiles/MouseLight/AA0983.png,['-8'],['10.2139/ssrn.3330557'],"Dendrites Moderate, Axon Complete",http://neuromorpho.org/api/neuron/id/122149,http://neuromorpho.org/api/morphometry/id/122149,http://neuromorpho.org/api/pvec/id/122149
